cabin,currency,destination,edate,etime,legs,price,rt,sdate,source,stime,tax,
E,USD,PBI,20131114,2222,1,861.60,1,20131114,DTW,1730,100.68,
E,USD,PBI,20131114,2222,1,861.60,1,20131114,DTW,1730,100.68,
E,USD,PBI,20131114,2351,1,850.60,1,20131114,DTW,1905,99.90,
E,USD,FLL,20131114,1523,1,853.60,1,20131114,DTW,850,100.12,
E,USD,PBI,20131114,2042,1,835.60,1,20131114,DTW,1440,98.86,
E,USD,PBI,20131114,2101,1,842.70,1,20131114,DTW,1525,89.22,
E,USD,FLL,20131114,1652,1,835.60,1,20131114,DTW,1005,98.86,
E,USD,PBI,20131114,2042,1,835.60,1,20131114,DTW,1440,98.86,
E,USD,FLL,20131114,2341,1,853.60,1,20131114,DTW,1630,100.12,
E,USD,FLL,20131114,1523,1,853.60,1,20131114,DTW,1000,100.12,
E,USD,PBI,20131114,2101,1,958.60,1,20131114,DTW,1210,107.44,
E,USD,PBI,20131114,1733,1,912.70,1,20131114,DTW,1210,94.10,
E,USD,LAS,20131120,2106,1,430.60,1,20131120,PDX,1526,70.60,
E,USD,LAS,20131120,1213,1,535.58,1,20131120,PDX,629,77.92,
E,USD,LAS,20131120,2039,1,558.60,1,20131120,PDX,1643,79.53,
E,USD,LAS,20131120,2057,1,454.60,1,20131120,PDX,1506,72.28,
E,USD,LAS,20131120,1610,1,456.60,1,20131120,PDX,1200,72.41,
E,USD,LAS,20131120,2055,0,527.70,1,20131120,PDX,1855,67.24,
E,USD,LAS,20131120,1441,1,558.60,1,20131120,PDX,800,79.53,
E,USD,LAS,20131120,1806,1,568.60,1,20131120,PDX,1332,80.23,
E,USD,LAS,20131121,6,1,568.60,1,20131120,PDX,1914,80.23,
E,USD,LAS,20131120,2149,1,663.58,1,20131120,PDX,1719,86.85,
E,USD,LAS,20131120,2057,1,672.50,1,20131120,PDX,1506,91.11,
E,USD,LAS,20131120,2106,1,678.60,1,20131120,PDX,1455,87.90,
E,USD,LAS,20131120,1806,1,578.60,1,20131120,PDX,1332,80.92,
E,USD,LAS,20131120,1538,1,592.60,1,20131120,PDX,1015,81.91,
E,USD,LAS,20131120,2122,1,592.60,1,20131120,PDX,1515,81.91,
E,USD,LAS,20131120,2057,1,629.60,1,20131120,PDX,1506,84.49,
E,USD,LAS,20131120,2106,1,647.60,1,20131120,PDX,1455,85.73,
E,USD,LAS,20131120,2106,1,648.50,1,20131120,PDX,1526,89.43,
E,USD,LAS,20131121,6,1,602.60,1,20131120,PDX,2000,82.60,
E,USD,LAS,20131120,1458,0,603.70,1,20131120,PDX,1255,72.53,
E,USD,LAS,20131120,2057,1,679.50,1,20131120,PDX,1506,91.59,
E,USD,LAS,20131120,1338,1,693.60,1,20131120,PDX,645,88.95,
E,USD,LAS,20131120,2106,1,571.60,1,20131120,PDX,1455,80.44,
E,USD,LAS,20131120,915,0,603.70,1,20131120,PDX,710,72.53,
E,USD,LAS,20131120,1213,1,655.50,1,20131120,PDX,629,89.91,
E,USD,LAS,20131120,1355,1,729.60,1,20131120,PDX,705,91.46,
E,USD,LAS,20131120,1110,1,776.50,1,20131120,PDX,645,98.36,
E,USD,LAS,20131120,2106,1,703.60,1,20131120,PDX,1453,89.64,
E,USD,LAS,20131120,1338,1,703.60,1,20131120,PDX,645,89.64,
E,USD,LAS,20131120,2156,1,706.60,1,20131120,PDX,1730,89.85,
E,USD,LAS,20131120,2149,1,706.60,1,20131120,PDX,1719,89.85,
E,USD,LGA,20131123,1611,0,378.70,1,20131123,SRQ,1327,56.84,
E,USD,LGA,20131123,1611,0,394.70,1,20131123,SRQ,1327,57.96,
E,USD,LGA,20131123,1611,0,403.20,1,20131123,SRQ,1327,58.55,
E,USD,JFK,20131123,2353,1,469.10,1,20131123,SRQ,1710,71.90,
E,USD,EWR,20131123,1648,1,470.10,1,20131123,SRQ,1150,71.97,
E,USD,EWR,20131123,2146,1,473.60,1,20131123,SRQ,1710,70.82,
E,USD,EWR,20131123,2130,1,412.60,1,20131123,SRQ,1344,69.35,
E,USD,JFK,20131123,2355,1,450.70,1,20131123,SRQ,1646,61.87,
E,USD,EWR,20131123,2002,1,490.10,1,20131123,SRQ,1344,74.75,
E,USD,JFK,20131123,2355,1,494.10,1,20131123,SRQ,1646,75.03,
E,USD,LGA,20131123,1502,1,473.60,1,20131123,SRQ,830,73.61,
E,USD,JFK,20131123,2355,1,476.60,1,20131123,SRQ,1646,73.81,
E,USD,LGA,20131123,1611,0,464.20,1,20131123,SRQ,1327,62.81,
E,USD,EWR,20131123,2002,1,464.20,1,20131123,SRQ,1344,62.81,
E,USD,EWR,20131123,1848,1,483.60,1,20131123,SRQ,1126,74.30,
E,USD,EWR,20131123,2130,1,483.60,1,20131123,SRQ,1344,74.30,
E,USD,LGA,20131123,1611,0,403.20,1,20131123,SRQ,1327,58.55,
E,USD,LGA,20131123,1611,0,411.20,1,20131123,SRQ,1327,59.11,
E,USD,EWR,20131123,2146,1,479.10,1,20131123,SRQ,1710,72.59,
E,USD,EWR,20131123,2355,1,479.10,1,20131123,SRQ,1710,72.59,
E,USD,LGA,20131123,1157,1,469.10,1,20131123,SRQ,700,71.90,
E,USD,EWR,20131123,2146,1,521.10,1,20131123,SRQ,1710,75.52,
E,USD,EWR,20131123,1848,1,522.60,1,20131123,SRQ,1344,77.02,
E,USD,JFK,20131123,1139,1,524.10,1,20131123,SRQ,700,77.13,
E,USD,LGA,20131123,1905,1,506.10,1,20131123,SRQ,1126,75.87,
E,USD,JFK,20131123,2355,1,510.10,1,20131123,SRQ,1646,74.76,
E,USD,EWR,20131123,2355,1,511.60,1,20131123,SRQ,1710,74.86,
E,USD,EWR,20131123,1848,1,517.10,1,20131123,SRQ,1126,75.25,
E,USD,EWR,20131123,1848,1,517.10,1,20131123,SRQ,1126,75.25,
E,USD,JFK,20131123,2009,2,517.60,1,20131123,SRQ,830,76.68,
E,USD,LGA,20131123,1611,0,499.20,1,20131123,SRQ,1327,63.86,
E,USD,EWR,20131123,2130,1,501.10,1,20131123,SRQ,1646,75.52,
E,USD,EWR,20131123,1149,1,515.20,1,20131123,SRQ,700,64.98,
E,USD,EWR,20131123,1848,1,516.10,1,20131123,SRQ,1126,76.57,
E,USD,EWR,20131123,2146,1,496.60,1,20131123,SRQ,1710,72.42,
E,USD,EWR,20131123,2355,1,496.60,1,20131123,SRQ,1710,72.42,
E,USD,EWR,20131123,1848,1,501.10,1,20131123,SRQ,1126,75.52,
E,USD,EWR,20131123,1848,1,505.60,1,20131123,SRQ,1126,75.84,
E,USD,LGA,20131123,1905,1,518.20,1,20131123,SRQ,1126,66.58,
E,USD,JFK,20131123,1109,1,514.20,1,20131123,SRQ,700,64.91,
E,USD,LGA,20131123,1337,1,540.10,1,20131123,SRQ,700,76.85,
E,USD,JFK,20131123,2353,1,540.10,1,20131123,SRQ,1710,76.85,
E,USD,EWR,20131123,2000,2,541.48,1,20131123,SRQ,830,81.96,
E,USD,JFK,20131123,2009,2,536.50,1,20131123,SRQ,830,81.62,
E,USD,JFK,20131123,1109,1,540.10,1,20131123,SRQ,700,76.85,
E,USD,LGA,20131123,2210,1,540.10,1,20131123,SRQ,1710,76.85,
E,USD,JFK,20131123,2009,2,546.48,1,20131123,SRQ,830,82.31,
E,USD,LGA,20131123,2058,1,546.60,1,20131123,SRQ,1344,78.70,
E,USD,JFK,20131123,1109,1,528.60,1,20131123,SRQ,700,74.65,
E,USD,LGA,20131123,2058,1,529.10,1,20131123,SRQ,1344,77.48,
E,USD,JFK,20131123,1109,1,551.60,1,20131123,SRQ,700,76.26,
E,USD,JFK,20131123,2353,1,551.60,1,20131123,SRQ,1710,76.26,
E,USD,LGA,20131123,1600,1,544.10,1,20131123,SRQ,1126,78.52,
E,USD,LGA,20131123,1905,1,544.10,1,20131123,SRQ,1126,78.52,
E,USD,JFK,20131123,2353,1,551.60,1,20131123,SRQ,1710,76.26,
E,USD,LGA,20131123,1157,1,534.58,1,20131123,SRQ,700,75.06,
E,USD,JFK,20131123,1303,1,540.10,1,20131123,SRQ,700,76.85,
E,USD,LGA,20131123,2058,1,571.10,1,20131123,SRQ,1344,80.41,
E,USD,EWR,20131123,2000,2,573.98,1,20131123,SRQ,830,84.23,
E,USD,EWR,20131123,2240,1,574.10,1,20131123,SRQ,1404,79.23,
E,USD,JFK,20131123,2009,2,554.00,1,20131123,SRQ,700,82.84,
E,USD,JFK,20131123,1109,1,557.60,1,20131123,SRQ,700,78.07,
E,USD,LGA,20131123,2210,1,557.60,1,20131123,SRQ,1710,78.07,
E,USD,JFK,20131123,2009,2,558.50,1,20131123,SRQ,700,83.16,
E,USD,EWR,20131123,2000,2,558.98,1,20131123,SRQ,830,81.79,
E,USD,EWR,20131123,2000,2,559.00,1,20131123,SRQ,830,83.20,
E,USD,JFK,20131123,2009,2,561.00,1,20131123,SRQ,700,83.33,
E,USD,JFK,20131123,2009,2,561.00,1,20131123,SRQ,700,83.33,
E,USD,JFK,20131123,2009,2,561.00,1,20131123,SRQ,700,83.33,
E,USD,LGA,20131123,1758,1,567.60,1,20131123,SRQ,1348,77.37,
E,USD,LGA,20131123,2210,1,567.60,1,20131123,SRQ,1710,77.38,
E,USD,JFK,20131123,2009,2,561.00,1,20131123,SRQ,830,83.33,
E,USD,LGA,20131123,2345,1,557.60,1,20131123,SRQ,1710,78.07,
E,USD,EWR,20131123,2240,1,574.10,1,20131123,SRQ,1404,80.62,
E,USD,LGA,20131123,2210,1,562.10,1,20131123,SRQ,1710,78.39,
E,USD,LGA,20131123,2240,1,617.68,1,20131123,SRQ,1404,73.51,
E,USD,JFK,20131123,2009,2,622.00,1,20131123,SRQ,830,87.59,
E,USD,JFK,20131123,2009,2,622.00,1,20131123,SRQ,830,87.59,
E,USD,LGA,20131123,2240,1,676.10,1,20131123,SRQ,1404,87.74,
E,USD,LGA,20131123,2240,1,685.60,1,20131123,SRQ,1404,88.40,
E,USD,LGA,20131123,2240,1,708.47,1,20131123,SRQ,1404,93.61,
E,USD,EWR,20131123,2000,2,574.98,1,20131123,SRQ,700,82.91,
E,USD,EWR,20131123,2000,2,576.38,1,20131123,SRQ,830,88.03,
E,USD,EWR,20131123,2000,2,576.38,1,20131123,SRQ,700,88.03,
E,USD,JFK,20131123,2009,2,578.50,1,20131123,SRQ,830,84.55,
E,USD,EWR,20131123,2000,2,583.48,1,20131123,SRQ,700,84.89,
E,USD,JFK,20131123,2009,2,622.00,1,20131123,SRQ,700,87.59,
E,USD,JFK,20131123,2009,2,625.98,1,20131123,SRQ,700,86.46,
E,USD,LGA,20131123,2240,1,643.60,1,20131123,SRQ,1404,85.47,
E,USD,LGA,20131123,2240,1,661.10,1,20131123,SRQ,1404,85.30,
E,USD,JFK,20131123,2009,2,622.00,1,20131123,SRQ,830,87.59,
E,USD,LGA,20131123,1600,1,576.60,1,20131123,SRQ,830,80.79,
E,USD,DAB,20131121,1706,1,310.60,1,20131121,SDF,1230,62.23,
E,USD,DAB,20131121,1320,1,310.60,1,20131121,SDF,725,62.23,
E,USD,DAB,20131121,2159,1,310.60,1,20131121,SDF,1659,62.23,
E,USD,DAB,20131121,1706,1,310.60,1,20131121,SDF,1230,62.23,
E,USD,DAB,20131121,1706,1,310.60,1,20131121,SDF,1230,62.23,
E,USD,DAB,20131121,1305,2,431.00,1,20131121,SDF,605,74.25,
E,USD,DAB,20131121,1305,1,446.00,1,20131121,SDF,654,72.51,
E,USD,DAB,20131121,1732,1,463.00,1,20131121,SDF,1427,73.70,
E,USD,DAB,20131121,1320,1,320.60,1,20131121,SDF,725,62.93,
E,USD,DAB,20131121,1305,1,357.60,1,20131121,SDF,926,62.72,
E,USD,DAB,20131121,1305,1,357.60,1,20131121,SDF,654,62.72,
E,USD,DAB,20131121,1732,2,464.50,1,20131121,SDF,705,75.20,
E,USD,DAB,20131121,1732,2,468.00,1,20131121,SDF,705,76.83,
E,USD,DAB,20131121,1732,2,468.00,1,20131121,SDF,705,76.83,
E,USD,DAB,20131121,1305,1,361.10,1,20131121,SDF,654,64.35,
E,USD,DAB,20131121,1305,1,361.10,1,20131121,SDF,654,64.35,
E,USD,DAB,20131121,1305,1,361.10,1,20131121,SDF,654,64.35,
E,USD,DAB,20131121,1305,1,426.00,1,20131121,SDF,926,71.12,
E,USD,DAB,20131121,1305,2,427.50,1,20131121,SDF,605,72.62,
E,USD,DAB,20131121,1320,1,310.60,1,20131121,SDF,840,62.23,
E,USD,DAB,20131121,2159,1,310.60,1,20131121,SDF,1541,62.23,
E,USD,DAB,20131121,1305,2,427.50,1,20131121,SDF,605,72.62,
E,USD,DAB,20131121,1732,2,464.50,1,20131121,SDF,705,75.20,
E,USD,DAB,20131121,1305,1,357.60,1,20131121,SDF,654,62.72,
E,USD,DAB,20131121,1320,2,503.50,1,20131121,SDF,605,79.31,
E,USD,DAB,20131121,1706,2,503.50,1,20131121,SDF,605,79.31,
E,USD,DAB,20131121,1706,2,503.50,1,20131121,SDF,605,79.31,
E,USD,DAB,20131121,1732,2,468.00,1,20131121,SDF,705,76.83,
E,USD,DAB,20131121,1305,2,495.90,1,20131121,SDF,605,81.02,
E,USD,DAB,20131121,1320,1,504.50,1,20131121,SDF,725,79.38,
E,USD,DAB,20131121,1305,1,505.00,1,20131121,SDF,654,78.03,
E,USD,DAB,20131121,2159,2,503.50,1,20131121,SDF,1055,79.31,
E,USD,DAB,20131121,2159,1,504.50,1,20131121,SDF,1817,79.38,
E,USD,DAB,20131121,2159,2,500.00,1,20131121,SDF,1055,77.68,
E,USD,DAB,20131121,1706,2,500.00,1,20131121,SDF,605,77.68,
E,USD,DAB,20131121,2159,2,503.50,1,20131121,SDF,1055,79.31,
E,USD,DAB,20131121,1706,2,503.50,1,20131121,SDF,605,79.31,
E,USD,DAB,20131121,1320,2,500.00,1,20131121,SDF,605,77.68,
E,USD,DAB,20131121,1320,2,500.00,1,20131121,SDF,605,77.68,
E,USD,DAB,20131121,1732,2,532.90,1,20131121,SDF,705,83.60,
E,USD,DAB,20131121,1732,2,532.90,1,20131121,SDF,705,83.60,
E,USD,DAB,20131121,2159,2,500.00,1,20131121,SDF,1055,77.68,
E,USD,DAB,20131121,1706,2,647.40,1,20131121,SDF,605,92.99,
E,USD,DAB,20131121,2159,2,647.40,1,20131121,SDF,1055,92.99,
E,USD,DAB,20131121,1732,2,540.90,1,20131121,SDF,705,85.55,
E,USD,DAB,20131121,1320,2,568.40,1,20131121,SDF,605,86.08,
E,USD,DAB,20131121,2159,2,568.40,1,20131121,SDF,1055,86.08,
E,USD,DAB,20131121,1706,2,568.40,1,20131121,SDF,605,86.08,
E,USD,DAB,20131121,1320,2,647.40,1,20131121,SDF,605,92.99,
E,USD,DAB,20131121,1706,2,647.40,1,20131121,SDF,605,92.99,
E,USD,DAB,20131121,1305,2,574.90,1,20131121,SDF,605,87.93,
E,USD,DAB,20131121,1305,2,574.90,1,20131121,SDF,605,87.93,
E,USD,LAS,20131108,2113,0,327.80,1,20131108,DTW,1945,43.16,
E,USD,LAS,20131108,1244,0,347.78,1,20131108,DTW,1117,44.54,
E,USD,MDW,20131127,2053,1,799.58,1,20131127,FCA,1430,96.34,
E,USD,MDW,20131127,1629,2,879.50,1,20131127,FCA,609,105.56,
E,USD,ORD,20131127,2052,1,887.60,1,20131127,FCA,1330,102.49,
E,USD,MDW,20131127,1629,2,905.50,1,20131127,FCA,545,107.37,
E,USD,MDW,20131127,1629,2,917.50,1,20131127,FCA,609,108.20,
E,USD,ORD,20131127,2102,1,847.60,1,20131127,FCA,1430,99.70,
E,USD,ORD,20131127,1432,2,1002.50,1,20131127,FCA,609,114.14,
E,USD,MDW,20131127,1749,2,1002.50,1,20131127,FCA,609,114.14,
E,USD,ORD,20131127,2030,1,1003.60,1,20131127,FCA,1430,110.59,
E,USD,ORD,20131127,1432,2,964.50,1,20131127,FCA,609,111.49,
E,USD,MDW,20131127,1749,2,964.50,1,20131127,FCA,609,111.49,
E,USD,ORD,20131127,2121,1,967.60,1,20131127,FCA,1430,108.07,
E,USD,ORD,20131127,2121,1,977.60,1,20131127,FCA,1430,108.77,
E,USD,ORD,20131127,2030,1,977.60,1,20131127,FCA,1430,108.77,
E,USD,ORD,20131127,1625,2,986.50,1,20131127,FCA,609,113.02,
E,USD,ORD,20131127,1608,2,926.50,1,20131127,FCA,545,108.83,
E,USD,ORD,20131127,1608,2,930.50,1,20131127,FCA,545,109.11,
E,USD,ORD,20131127,1608,2,930.50,1,20131127,FCA,545,109.11,
E,USD,ORD,20131127,2121,1,935.58,1,20131127,FCA,1430,105.83,
E,USD,ORD,20131127,2351,1,954.60,1,20131127,FCA,1610,107.16,
E,USD,MDW,20131127,1749,2,991.50,1,20131127,FCA,545,113.37,
E,USD,ORD,20131127,1608,2,995.50,1,20131127,FCA,545,113.65,
E,USD,MDW,20131127,1629,2,974.50,1,20131127,FCA,545,112.18,
E,USD,ORD,20131127,1608,2,930.50,1,20131127,FCA,545,109.11,
E,USD,ORD,20131127,1842,2,991.50,1,20131127,FCA,545,113.37,
E,USD,MDW,20131127,2053,1,1022.60,1,20131127,FCA,1430,111.91,
E,USD,MDW,20131127,2053,1,1026.50,1,20131127,FCA,1430,115.81,
E,USD,ORD,20131127,2102,1,1032.60,1,20131127,FCA,1430,112.61,
E,USD,ORD,20131127,2052,1,1007.60,1,20131127,FCA,1330,110.86,
E,USD,MDW,20131127,1629,2,1011.50,1,20131127,FCA,609,114.76,
E,USD,ORD,20131127,1608,2,1014.50,1,20131127,FCA,545,114.97,
E,USD,ORD,20131127,1608,2,1014.50,1,20131127,FCA,545,114.97,
E,USD,ORD,20131127,1608,2,1014.50,1,20131127,FCA,545,114.97,
E,USD,ORD,20131127,1608,2,1018.40,1,20131127,FCA,545,118.87,
E,USD,ORD,20131127,1630,2,1020.50,1,20131127,FCA,545,115.39,
E,USD,MDW,20131127,1749,2,1021.50,1,20131127,FCA,545,115.46,
E,USD,MDW,20131127,1604,2,1021.50,1,20131127,FCA,545,115.46,
E,USD,ORD,20131127,1608,2,1018.40,1,20131127,FCA,545,118.87,
E,USD,ORD,20131127,1608,2,1018.40,1,20131127,FCA,545,118.87,
E,USD,ORD,20131127,1630,2,1022.48,1,20131127,FCA,609,115.52,
E,USD,ORD,20131127,1608,2,1037.50,1,20131127,FCA,545,116.57,
E,USD,MDW,20131127,2053,1,1007.60,1,20131127,FCA,1430,110.86,
E,USD,MDW,20131127,1629,2,1040.40,1,20131127,FCA,609,120.41,
E,USD,ORD,20131127,1625,2,1040.50,1,20131127,FCA,609,116.78,
E,USD,ORD,20131127,2351,1,1042.50,1,20131127,FCA,1610,116.92,
E,USD,ORD,20131127,2052,1,1087.50,1,20131127,FCA,1330,120.06,
E,USD,MDW,20131127,1629,2,1106.40,1,20131127,FCA,609,125.01,
E,USD,MDW,20131127,1629,2,1106.40,1,20131127,FCA,609,125.01,
E,USD,ORD,20131127,2052,1,1114.50,1,20131127,FCA,1330,121.94,
E,USD,ORD,20131127,2030,1,1124.60,1,20131127,FCA,1430,119.02,
E,USD,MDW,20131127,1437,2,1127.50,1,20131127,FCA,609,122.85,
E,USD,MDW,20131127,1900,2,1053.50,1,20131127,FCA,545,117.70,
E,USD,ORD,20131127,1432,2,1059.48,1,20131127,FCA,609,118.10,
E,USD,ORD,20131127,1625,2,1043.50,1,20131127,FCA,609,117.00,
E,USD,MDW,20131127,1604,2,1050.50,1,20131127,FCA,545,117.48,
E,USD,MDW,20131127,1900,2,1066.40,1,20131127,FCA,545,122.22,
E,USD,ORD,20131127,1421,1,1075.50,1,20131127,FCA,545,119.22,
E,USD,MDW,20131127,1749,2,1060.50,1,20131127,FCA,545,118.18,
E,USD,MDW,20131127,1629,2,1062.50,1,20131127,FCA,545,118.32,
E,USD,MDW,20131127,1629,2,1066.40,1,20131127,FCA,545,122.22,
E,USD,MDW,20131127,1900,2,1066.40,1,20131127,FCA,545,122.22,
E,USD,ORD,20131127,2121,1,1138.50,1,20131127,FCA,1430,123.62,
E,USD,MDW,20131127,1749,2,1139.50,1,20131127,FCA,545,123.70,
E,USD,MDW,20131127,2019,2,1143.48,1,20131127,FCA,609,123.96,
E,USD,ORD,20131127,1842,2,1152.40,1,20131127,FCA,545,128.22,
E,USD,ORD,20131127,1552,2,1159.50,1,20131127,FCA,545,125.09,
E,USD,MDW,20131127,1749,2,1162.50,1,20131127,FCA,609,125.29,
E,USD,ORD,20131127,2030,1,1128.50,1,20131127,FCA,1430,122.92,
E,USD,ORD,20131127,1842,2,1129.50,1,20131127,FCA,545,123.00,
E,USD,ORD,20131127,1253,1,1137.10,1,20131127,FCA,609,119.89,
E,USD,ORD,20131127,1630,2,1138.47,1,20131127,FCA,609,123.61,
E,USD,ORD,20131127,1842,2,1148.50,1,20131127,FCA,545,124.32,
E,USD,ORD,20131127,1842,2,1152.40,1,20131127,FCA,545,128.22,
E,USD,ORD,20131127,1435,1,1127.60,1,20131127,FCA,700,119.23,
E,USD,ORD,20131127,1617,1,1127.60,1,20131127,FCA,700,119.23,
E,USD,ORD,20131127,1435,1,1127.60,1,20131127,FCA,700,119.23,
E,USD,ORD,20131127,1617,1,1127.60,1,20131127,FCA,700,119.23,
E,USD,ORD,20131127,1630,2,1148.50,1,20131127,FCA,545,124.32,
E,USD,ORD,20131127,1608,2,1163.40,1,20131127,FCA,545,128.99,
E,USD,ORD,20131127,2102,1,1181.50,1,20131127,FCA,1430,126.63,
E,USD,MDW,20131127,1604,2,1182.40,1,20131127,FCA,545,130.31,
E,USD,MDW,20131127,1604,2,1182.40,1,20131127,FCA,545,130.31,
E,USD,ORD,20131127,1432,2,1191.40,1,20131127,FCA,609,130.94,
E,USD,ORD,20131127,1435,1,1192.60,1,20131127,FCA,700,123.77,
E,USD,ORD,20131127,1617,1,1192.60,1,20131127,FCA,700,123.77,
E,USD,ORD,20131127,1608,2,1163.40,1,20131127,FCA,545,128.99,
E,USD,ORD,20131127,1608,2,1163.40,1,20131127,FCA,545,128.99,
E,USD,ORD,20131127,1432,2,1164.40,1,20131127,FCA,609,129.06,
E,USD,MDW,20131127,1629,2,1211.40,1,20131127,FCA,545,132.34,
E,USD,MDW,20131127,1900,2,1211.40,1,20131127,FCA,545,132.34,
E,USD,MDW,20131127,1900,2,1211.40,1,20131127,FCA,545,132.34,
E,USD,MDW,20131127,2053,1,1171.50,1,20131127,FCA,1430,125.93,
E,USD,ORD,20131127,1625,2,1175.40,1,20131127,FCA,609,129.82,
E,USD,ORD,20131127,2102,1,1211.60,1,20131127,FCA,1430,125.09,
E,USD,ORD,20131127,1617,1,1211.60,1,20131127,FCA,700,125.09,
E,USD,MDW,20131127,1749,2,1182.40,1,20131127,FCA,545,130.31,
E,USD,ORD,20131127,1435,1,1202.60,1,20131127,FCA,700,124.47,
E,USD,ORD,20131127,1617,1,1167.60,1,20131127,FCA,700,122.02,
E,USD,MDW,20131127,2053,1,1234.60,1,20131127,FCA,1430,126.69,
E,USD,ORD,20131127,2121,1,1236.60,1,20131127,FCA,1430,126.84,
E,USD,ORD,20131127,1625,2,1238.50,1,20131127,FCA,609,130.59,
E,USD,MDW,20131127,1629,2,1215.50,1,20131127,FCA,609,128.99,
E,USD,ORD,20131127,1435,1,1215.50,1,20131127,FCA,700,128.99,
E,USD,ORD,20131127,1617,1,1215.50,1,20131127,FCA,700,128.99,
E,USD,MDW,20131127,1749,2,1270.40,1,20131127,FCA,609,136.45,
E,USD,ORD,20131127,2030,1,1273.50,1,20131127,FCA,1430,133.04,
E,USD,ORD,20131127,2030,1,1246.60,1,20131127,FCA,1430,127.54,
E,USD,ORD,20131127,1630,2,1249.40,1,20131127,FCA,609,134.99,
E,USD,ORD,20131127,2030,1,1283.50,1,20131127,FCA,1430,133.74,
E,USD,ORD,20131127,1630,2,1297.40,1,20131127,FCA,545,138.34,
E,USD,ORD,20131127,1630,2,1297.40,1,20131127,FCA,545,138.34,
E,USD,ORD,20131127,1842,2,1297.40,1,20131127,FCA,545,138.34,
E,USD,ORD,20131127,2030,1,1273.50,1,20131127,FCA,1430,133.04,
E,USD,ORD,20131127,2030,1,1283.50,1,20131127,FCA,1430,133.74,
E,USD,ORD,20131127,1625,2,1215.50,1,20131127,FCA,609,128.99,
E,USD,ORD,20131127,1617,1,1220.60,1,20131127,FCA,700,125.72,
E,USD,ORD,20131127,1617,1,1360.50,1,20131127,FCA,700,139.11,
E,USD,ORD,20131127,1552,2,1327.40,1,20131127,FCA,545,140.43,
E,USD,ORD,20131127,1325,1,1360.50,1,20131127,FCA,700,139.11,
E,USD,ORD,20131127,1617,1,1360.50,1,20131127,FCA,700,139.11,
E,USD,ORD,20131127,1617,1,1360.50,1,20131127,FCA,700,139.11,
E,USD,GSO,20131127,102,1,548.08,1,20131126,ORD,1815,77.40,
E,USD,GSO,20131126,1317,1,549.58,1,20131126,ORD,600,78.90,
E,USD,GSO,20131126,1653,1,549.58,1,20131126,ORD,1000,78.90,
E,USD,GSO,20131126,1727,1,550.60,1,20131126,ORD,1210,76.19,
E,USD,GSO,20131126,1531,1,550.60,1,20131126,ORD,920,76.19,
E,USD,GSO,20131126,1222,1,550.60,1,20131126,ORD,740,76.19,
E,USD,GSO,20131126,1349,1,548.08,1,20131126,ORD,920,77.40,
E,USD,GSO,20131126,1727,1,548.08,1,20131126,ORD,1210,77.40,
E,USD,GSO,20131126,1349,1,548.08,1,20131126,ORD,740,77.40,
E,USD,GSO,20131126,2100,1,550.60,1,20131126,ORD,1620,76.19,
E,USD,GSO,20131126,1909,1,550.60,1,20131126,ORD,1400,76.19,
E,USD,GSO,20131126,1222,1,478.60,1,20131126,ORD,740,71.16,
E,USD,GSO,20131126,1531,1,478.60,1,20131126,ORD,920,71.16,
E,USD,GSO,20131126,1222,1,548.08,1,20131126,ORD,543,77.40,
E,USD,GSO,20131126,1349,1,550.60,1,20131126,ORD,920,76.19,
E,USD,GSO,20131126,1531,1,550.60,1,20131126,ORD,920,76.19,
E,USD,GSO,20131126,1317,1,552.10,1,20131126,ORD,725,77.69,
E,USD,GSO,20131126,1653,1,552.10,1,20131126,ORD,1150,77.69,
E,USD,GSO,20131126,1317,1,552.10,1,20131126,ORD,600,77.69,
E,USD,GSO,20131126,1317,1,552.10,1,20131126,ORD,600,77.69,
E,USD,GSO,20131126,2100,1,562.20,1,20131126,ORD,1620,68.25,
E,USD,GSO,20131126,1222,1,562.20,1,20131126,ORD,543,68.25,
E,USD,GSO,20131127,102,1,562.20,1,20131126,ORD,1815,68.25,
E,USD,GSO,20131126,2345,0,562.20,1,20131126,ORD,2100,68.25,
E,USD,GSO,20131126,1035,1,562.20,1,20131126,ORD,543,68.25,
E,USD,GSO,20131126,1909,1,562.20,1,20131126,ORD,1400,68.25,
E,USD,GSO,20131126,1349,1,562.20,1,20131126,ORD,740,68.25,
E,USD,GSO,20131126,1653,1,563.70,1,20131126,ORD,1150,69.75,
E,USD,GSO,20131126,1653,1,563.70,1,20131126,ORD,1000,69.75,
E,USD,GSO,20131126,1222,1,562.20,1,20131126,ORD,740,68.25,
E,USD,GSO,20131126,1222,1,562.20,1,20131126,ORD,740,68.25,
E,USD,GSO,20131126,1317,1,563.70,1,20131126,ORD,600,69.75,
E,USD,GSO,20131126,1317,1,563.70,1,20131126,ORD,600,69.75,
E,USD,GSO,20131126,1531,1,562.20,1,20131126,ORD,920,68.25,
E,USD,GSO,20131126,1531,1,562.20,1,20131126,ORD,920,68.25,
E,USD,GSO,20131126,1504,2,642.00,1,20131126,ORD,612,87.59,
E,USD,GSO,20131126,1943,0,645.80,1,20131126,ORD,1658,65.34,
E,USD,GSO,20131126,1431,0,645.80,1,20131126,ORD,1146,65.34,
E,USD,GSO,20131126,1943,0,634.20,1,20131126,ORD,1658,73.28,
